param p_codifiedMatrixExtPoints : 1  2 3 4 5 6 7   := 
820	4	4	4	4	3	0	1	
821	2	4	4	4	4	1	0	
822	3	4	4	4	4	1	0	
823	4	2	4	4	4	1	0	
824	4	3	4	4	4	1	0	
825	4	4	2	4	4	1	0	
826	4	4	3	4	4	1	0	
827	4	4	4	2	4	1	0	
828	4	4	4	3	4	1	0	
829	4	4	4	4	2	1	0	
830	4	4	4	4	3	1	0	
831	2	4	4	4	4	1	1	
832	3	4	4	4	4	1	1	
833	4	2	4	4	4	1	1	
834	4	3	4	4	4	1	1	
835	4	4	2	4	4	1	1	
836	4	4	3	4	4	1	1	
837	4	4	4	2	4	1	1	
838	4	4	4	3	4	1	1	
839	4	4	4	4	2	1	1	
840	4	4	4	4	3	1	1	
;
